churn,age,deposits,withdrawal,purchases_partners,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,ios_user,android_user,registered_phones,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred,housing_O,housing_R,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly
1,36,0,0,4,0,158,0,0,34,1,1,1,0,2,0,0,0,0,0,0,0.9,1,0,1,0,0,1,0
1,22,0,0,17,0,49,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0.74,0,0,0,1,0,0,0
1,42,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,30,4,0,0,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.33,0,0,0,1,0,0,0
0,45,0,0,0,0,191,0,0,25,1,1,0,1,0,0,0,0,0,0,0,1.97,0,0,0,1,0,0,0
0,26,0,0,0,0,141,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
1,26,2,0,7,0,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,1,1,0,0,0
1,26,0,0,0,1,164,0,1,6,1,0,0,1,0,0,0,0,0,0,0,1.37,0,0,1,0,0,1,0
1,31,0,0,0,0,199,0,0,13,1,1,0,1,2,0,0,0,0,0,0,1.17,0,0,1,1,0,0,0
0,42,1,0,33,0,86,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.73,0,0,0,1,0,0,0
1,36,60,4,120,0,291,0,0,27,1,1,0,1,0,0,0,0,0,1,0,2.23,1,0,1,0,1,0,0
0,36,10,0,92,0,189,0,0,7,1,1,0,1,0,0,0,0,0,0,0,1.63,0,0,1,0,1,0,0
0,45,0,0,26,0,49,0,0,12,1,1,0,1,0,0,0,0,0,0,0,0.65,0,1,0,1,0,0,0
0,31,11,1,34,0,51,0,0,17,1,1,1,0,2,0,0,0,0,0,0,0.8,1,1,0,1,0,0,0
0,48,0,0,0,4,229,4,27,36,1,1,1,0,0,0,0,0,0,0,0,2.1,0,0,1,0,0,0,0
1,22,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,21,0,0,46,0,118,0,0,5,1,0,0,1,0,0,1,0,0,0,0,1.57,1,0,1,1,0,0,0
1,26,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.43,0,0,0,0,1,0,0
0,35,0,0,33,0,55,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0.6,1,0,0,0,0,1,0
0,47,10,0,17,0,48,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0.63,0,1,0,0,0,0,1
0,36,14,1,18,0,77,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0
1,29,1,1,12,0,81,0,0,8,1,1,1,1,3,0,0,0,0,0,0,0.53,1,0,1,1,0,0,0
1,41,0,0,0,0,232,0,0,13,1,0,1,0,0,0,0,0,0,0,0,2.77,1,0,1,0,0,0,1
1,45,0,0,46,0,223,0,0,7,1,1,0,1,0,0,0,0,0,0,0,1.87,0,0,1,0,0,0,1
1,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,26,0,0,7,0,26,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.27,0,0,0,0,0,0,1
1,26,0,0,48,0,197,0,0,40,1,1,0,1,0,0,0,1,0,1,0,1.37,0,0,1,1,0,0,0
0,25,0,0,12,0,212,0,0,5,1,0,0,1,0,0,0,0,0,1,0,1.9,0,0,1,0,0,0,1
0,25,35,2,77,0,195,0,0,9,1,1,0,1,0,0,0,0,0,0,0,1.43,1,0,0,0,0,0,1
1,36,0,0,9,0,19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.03,0,0,0,0,1,0,0
1,30,1,0,5,0,16,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.03,0,0,0,1,0,0,0
0,30,0,0,0,0,217,0,0,15,1,1,0,1,0,0,0,0,0,0,0,2.07,0,0,1,1,0,0,0
0,32,0,0,8,0,17,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.29,0,0,1,0,0,0,0
1,30,5,1,75,0,197,0,0,19,1,1,1,0,0,0,0,0,0,0,0,0.7,0,0,1,1,0,0,0
0,32,0,0,111,0,263,0,0,12,1,0,0,1,0,0,0,0,0,0,0,2.03,0,0,0,0,0,0,0
0,31,0,0,4,0,17,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.33,0,0,0,1,0,0,0
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,1,0,0,0,0,1
0,43,0,0,0,2,101,0,0,30,1,1,1,0,0,0,1,0,0,0,0,0.73,0,0,1,0,0,1,0
0,36,49,0,56,0,243,0,0,11,1,1,1,0,2,0,0,0,0,1,0,1.87,0,0,1,1,0,0,0
0,25,0,0,0,0,42,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0.63,0,1,0,0,0,0,0
1,38,0,0,0,0,188,0,0,16,1,0,1,0,0,0,0,0,0,0,0,1.93,0,0,1,1,0,0,0
1,31,0,0,24,0,137,0,0,13,1,1,0,1,0,0,0,0,0,0,0,1.1,1,0,1,0,1,0,0
0,28,5,3,101,0,146,0,0,19,1,0,0,1,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,1
0,50,0,0,0,0,11,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.43,0,0,0,0,1,0,0
0,32,0,0,65,0,119,0,0,12,1,1,0,1,0,0,0,0,0,0,0,1.27,0,0,1,0,0,1,0
0,36,0,0,0,1,233,0,0,12,1,1,0,1,2,0,0,0,0,1,0,2.67,0,1,0,1,0,0,0
1,24,0,0,8,0,26,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.23,0,0,0,1,0,0,0
0,36,4,0,37,0,244,0,0,16,1,1,0,1,2,0,0,0,0,0,0,2.1,1,0,1,0,0,0,1
0,23,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,31,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
0,41,0,0,0,0,192,0,0,10,1,1,1,0,2,0,0,0,0,0,1,1.83,0,0,0,0,0,0,0
1,42,1,1,21,0,23,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0.23,0,0,1,0,0,0,1
1,26,0,0,0,1,222,0,0,12,1,1,0,1,0,0,0,0,0,0,0,2.5,1,1,0,0,0,0,1
0,30,0,0,36,0,103,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.43,1,1,0,0,1,0,0
1,19,0,0,0,0,38,0,0,3,1,0,1,1,2,0,0,0,0,0,0,0.67,0,0,0,0,0,0,1
0,61,0,0,0,0,204,0,0,13,1,1,0,1,2,0,0,0,0,0,0,2.03,0,0,1,0,0,0,0
1,29,0,0,0,0,7,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.07,1,0,0,0,0,0,1
0,39,14,0,28,0,99,0,0,30,1,1,1,0,0,0,0,0,0,0,0,0.83,1,0,1,1,0,0,0
0,23,0,0,44,0,107,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0.7,0,0,0,1,0,0,0
1,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,26,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0
0,34,0,0,100,0,150,0,0,8,1,1,1,0,0,0,0,0,0,0,0,1.53,0,0,1,0,0,0,1
1,22,0,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,0
1,32,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,29,14,1,68,0,242,0,0,20,1,1,1,0,0,0,0,0,0,0,0,1.97,0,1,0,0,0,0,0
1,31,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,61,0,300,0,0,55,1,1,1,0,0,0,0,0,0,0,0,2.1,0,0,1,1,0,0,0
0,30,0,0,62,0,177,0,0,9,1,1,0,1,2,0,0,0,0,1,0,1.4,0,1,0,0,0,1,0
0,58,5,0,14,0,17,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0
0,51,0,0,0,0,139,0,0,12,1,1,0,1,0,0,0,0,0,0,1,2.23,0,0,0,1,0,0,0
1,25,0,0,11,0,20,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0.3,0,0,1,0,0,0,1
1,27,1,0,2,0,5,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0.09,0,0,0,0,1,0,0
1,32,0,0,0,0,181,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1.97,0,0,1,0,0,0,1
0,20,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.06,0,0,0,1,0,0,0
0,32,5,1,40,0,85,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0.77,1,0,0,1,0,0,0
0,37,0,0,0,0,187,1,0,5,1,0,0,1,3,0,0,0,0,0,1,2.1,0,0,1,1,0,0,0
0,33,0,0,54,0,155,0,0,5,1,0,0,1,0,0,0,1,0,0,0,1.37,0,0,0,1,0,0,0
0,28,0,0,188,0,220,0,0,45,1,1,0,1,0,0,0,0,0,0,0,1.47,1,0,1,0,0,0,1
1,25,0,0,0,0,75,0,0,12,1,1,1,0,3,0,0,0,0,0,0,0.83,0,0,1,1,0,0,0
0,31,0,0,9,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,0
0,34,2,0,21,0,53,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0.47,1,0,1,0,0,0,1
0,24,0,0,4,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,36,0,0,0,0,266,0,0,4,1,1,0,1,0,0,0,0,0,1,0,2.23,0,0,0,0,0,1,0
0,22,0,0,8,0,12,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0.16,1,1,0,0,0,0,1
1,51,0,0,0,0,149,0,0,8,1,1,1,0,2,0,0,0,0,1,0,1.3,0,0,0,0,0,0,0
0,38,44,3,75,0,137,0,0,17,1,1,0,1,0,0,0,0,0,0,0,2.27,1,0,1,1,0,0,0
0,24,0,0,2,0,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1,0
0,27,0,0,84,0,182,0,0,14,1,0,1,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,1,0
0,46,0,0,0,1,189,0,0,17,1,1,0,1,0,0,0,0,0,0,0,2.27,0,0,1,1,0,0,0
1,45,25,2,87,0,238,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0
0,31,3,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.07,1,0,0,1,0,0,0
0,19,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,22,0,0,22,0,30,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0.3,1,0,0,1,0,0,0
1,27,1,1,0,0,28,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,0,1,0,0,0,0,1
1,24,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1,0
0,23,0,0,8,0,21,0,0,7,1,1,0,1,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0
0,35,0,0,0,1,213,0,0,22,1,1,0,1,0,0,0,0,0,1,0,1.97,0,0,0,1,0,0,0
0,38,57,0,71,0,324,0,0,4,1,1,0,1,0,0,0,0,0,0,0,2.3,0,1,0,1,0,0,0
1,36,1,0,13,0,59,0,0,6,1,1,1,0,2,0,0,0,0,1,0,0.87,0,0,0,0,0,1,0
0,47,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,43,19,1,26,0,205,0,0,21,1,1,0,1,0,0,0,0,0,0,0,1.8,1,0,0,1,0,0,0
1,19,0,0,32,0,167,0,0,13,1,1,0,1,0,0,0,0,0,0,1,1.3,1,0,1,0,0,0,1
0,56,3,0,127,0,284,0,0,69,1,1,0,1,0,0,0,0,0,0,0,2.2,1,0,1,0,0,0,0
1,42,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1,0
1,25,1,1,29,0,272,0,0,10,1,0,1,0,2,0,0,0,0,0,1,2.07,0,0,1,0,0,1,0
1,26,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0.07,0,0,0,1,0,0,0
1,23,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,27,39,6,85,0,250,0,0,42,1,1,1,0,0,0,0,0,0,0,0,1.73,1,0,1,1,0,0,0
1,38,20,3,0,0,164,0,0,31,1,1,1,0,2,0,0,0,0,0,0,1.47,1,0,1,1,0,0,0
0,39,17,1,21,0,115,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1.17,0,0,1,1,0,0,0
0,18,0,0,78,0,192,0,0,13,1,1,0,1,2,0,0,0,0,1,0,1.8,1,0,0,0,1,0,0
0,46,2,1,100,0,190,0,0,13,1,1,1,1,4,0,0,0,0,1,0,1.7,1,0,0,1,0,0,0
1,26,0,0,0,0,170,0,0,9,1,1,0,1,0,0,0,0,0,0,0,1.23,0,0,1,1,0,0,0
0,24,1,0,78,0,125,0,0,16,1,1,0,1,0,0,0,0,0,0,0,1.03,1,0,1,0,0,0,1
1,28,0,0,0,6,224,0,0,16,1,1,1,0,2,0,0,0,0,0,0,1.97,0,0,0,0,0,0,1
0,28,0,0,4,0,36,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.73,0,0,0,1,0,0,0
0,22,0,0,0,0,233,0,0,20,1,0,0,1,0,0,0,0,0,0,0,2.27,1,0,1,0,0,1,0
1,33,0,0,0,0,254,0,0,32,1,1,1,0,0,0,0,0,0,0,0,2.17,0,1,0,0,1,0,0
0,28,1,0,19,0,30,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0.3,1,0,1,0,0,0,0
1,27,0,0,0,0,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,32,0,0,32,0,60,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.9,0,0,1,0,0,0,0
0,28,0,0,11,0,6,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0.2,0,0,0,0,0,0,1
0,52,0,0,23,0,55,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0.53,0,0,0,0,0,1,0
0,25,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.25,1,0,0,1,0,0,0
1,24,0,0,0,0,10,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0.27,1,0,0,1,0,0,0
0,37,0,0,73,0,178,0,0,7,1,1,1,0,0,0,0,0,0,0,0,1.63,0,0,0,1,0,0,0
1,18,0,0,2,0,7,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,37,22,1,19,0,151,0,0,25,1,1,0,1,2,0,0,0,0,0,0,1.47,1,0,1,0,0,0,1
1,48,20,0,41,0,147,0,0,33,1,1,0,1,0,0,0,0,0,1,0,1.23,0,0,1,0,0,0,1
0,25,1,0,168,0,150,0,0,14,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,46,2,1,69,0,107,0,0,6,1,1,0,1,2,0,0,0,0,0,0,2.17,1,0,1,0,0,1,0
1,34,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.17,0,0,0,1,0,0,0
1,44,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,31,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.2,0,0,0,1,0,0,0
0,25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,33,2,0,61,0,107,0,0,14,1,0,0,1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1
0,27,0,0,1,0,18,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,25,1,0,250,0,285,0,0,30,1,1,0,1,0,0,0,0,0,1,0,2.23,1,0,1,1,0,0,0
0,47,2,0,87,0,149,0,0,27,1,1,0,1,0,0,0,0,0,0,0,1.13,0,0,0,1,0,0,0
0,32,0,0,46,0,72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,1
1,37,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.13,0,0,1,1,0,0,0
1,25,7,0,2,0,97,0,0,24,1,1,1,0,2,0,0,0,0,1,0,0.77,0,1,0,0,0,0,1
1,37,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,1
1,26,0,0,22,0,66,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0.97,0,0,0,1,0,0,0
1,30,10,1,22,0,63,0,0,12,1,1,0,1,4,0,0,0,0,0,0,0.57,1,0,1,1,0,0,0
0,44,10,0,22,0,46,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0.8,1,1,0,1,0,0,0
1,55,0,0,0,0,15,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0.07,0,0,1,0,0,0,0
0,47,57,1,101,0,289,0,0,43,1,1,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0
0,36,0,0,84,0,196,0,0,28,1,1,1,0,0,0,0,0,0,1,0,1.37,1,0,0,1,0,0,0
1,23,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,26,1,1,0,0,86,0,0,5,1,1,0,1,2,0,0,0,0,0,0,0.37,0,0,1,1,0,0,0
0,37,0,0,5,0,158,0,0,7,1,1,1,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,1
0,27,0,0,24,0,60,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0
0,25,5,0,119,0,223,0,0,7,1,1,0,1,0,0,0,0,0,1,0,2.13,0,0,1,1,0,0,0
1,25,0,0,35,0,72,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0.83,0,0,1,1,0,0,0
1,30,1,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1,36,0,0,0,0,233,0,0,5,1,1,1,0,0,0,0,0,0,0,0,1.6,0,0,1,0,0,0,1
1,32,17,0,32,0,100,0,0,4,1,1,1,0,2,0,0,0,0,0,0,0.6,1,0,1,0,0,0,0
1,33,0,0,0,0,156,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1.8,0,0,0,1,0,0,0
1,30,0,0,0,0,27,1,0,5,1,0,0,1,2,0,0,0,0,0,0,0.13,0,0,0,0,1,0,0
1,32,2,0,91,0,205,0,0,26,1,1,0,1,0,0,0,0,0,1,0,1.53,1,0,1,1,0,0,0
0,19,0,0,43,0,97,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,42,1,1,57,0,145,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.43,1,0,1,0,0,0,0
0,29,5,2,11,0,36,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0.69,0,0,0,0,0,1,0
0,41,21,9,181,0,289,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2.17,1,0,1,1,0,0,0
0,60,0,0,0,0,165,0,0,5,1,1,1,0,0,0,0,0,0,0,0,2.13,0,1,0,0,0,0,1
0,35,0,0,0,1,147,0,0,11,1,0,0,1,0,0,0,0,0,0,0,1.97,0,0,0,1,0,0,0
0,32,9,0,30,0,55,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.7,0,0,1,0,0,1,0
0,26,0,0,15,0,25,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0.23,1,0,0,1,0,0,0
1,33,0,0,0,0,86,0,0,3,1,1,1,0,0,0,0,0,0,1,0,1.23,0,0,1,0,0,0,0
0,24,0,0,3,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0
1,34,0,0,19,0,32,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0.57,0,0,0,1,0,0,0
0,18,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,1
0,30,37,3,76,0,164,0,0,11,1,1,0,1,2,0,0,0,0,0,0,1.67,1,0,1,0,0,0,1
1,28,0,0,6,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.5,0,1,0,1,0,0,0
1,43,0,0,4,0,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.13,1,0,0,0,0,1,0
1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,32,0,0,0,0,153,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1.3,0,0,1,0,0,0,1
0,22,11,2,80,0,203,0,0,23,1,0,0,1,0,0,0,0,0,0,0,1.9,1,0,1,0,0,0,1
1,19,0,0,0,0,66,0,0,15,1,1,0,1,2,0,0,0,0,0,0,1.07,0,0,1,1,0,0,0
0,37,0,0,0,0,251,0,0,14,1,1,1,1,2,0,0,0,0,0,0,1.83,0,0,1,1,0,0,0
0,26,32,4,61,0,171,0,0,21,1,1,0,1,0,0,0,0,0,1,0,1.4,1,1,0,1,0,0,0
0,44,0,0,11,0,25,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,28,0,52,0,205,0,0,33,1,1,1,0,0,0,0,0,0,0,0,1.6,1,1,0,1,0,0,0
0,30,0,0,3,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.05,0,0,0,0,1,0,0
0,22,0,0,10,0,21,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.37,0,0,0,0,0,0,0
1,23,0,0,2,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0.33,0,0,0,1,0,0,0
1,41,0,0,0,0,100,0,0,8,1,0,0,1,2,0,0,0,1,0,0,0.87,1,0,1,0,1,0,0
0,36,14,0,61,0,175,0,0,12,1,0,0,1,0,0,0,0,0,0,0,1.4,1,0,1,0,1,0,0
0,27,0,0,19,0,37,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0.3,1,0,0,0,0,0,1
1,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,33,0,0,20,0,50,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.94,0,0,0,1,0,0,0
1,29,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0
0,47,0,0,0,1,225,0,0,55,1,1,1,0,0,0,0,0,0,0,0,1.97,1,1,0,1,0,0,0
0,20,1,0,16,0,5,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0.33,0,0,0,0,0,1,0
0,20,0,0,0,0,35,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0.57,0,0,1,0,0,1,0
1,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,35,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,30,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,41,14,1,15,0,47,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0.5,1,0,1,0,0,0,0
1,26,0,0,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.07,0,0,0,1,0,0,0
0,37,0,0,88,0,166,0,0,7,1,1,0,1,0,0,0,0,0,0,0,1.53,1,1,0,0,0,1,0
1,23,0,0,25,0,70,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0.87,0,0,0,1,0,0,0
0,26,0,0,130,0,283,0,0,22,1,0,0,1,0,0,0,0,0,0,0,1.97,1,0,1,1,0,0,0
0,23,15,0,39,0,51,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0.5,0,0,1,1,0,0,0
0,33,11,3,26,0,48,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.47,0,0,0,1,0,0,0
0,58,0,0,85,0,170,0,0,5,1,1,1,0,2,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0
0,32,0,0,0,0,14,0,0,2,1,1,0,1,2,0,0,0,0,0,0,0.27,0,0,0,1,0,0,0
1,37,0,0,0,0,167,0,0,11,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
1,26,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,57,0,0,0,0,120,0,0,22,1,1,1,0,0,0,0,0,0,0,0,1.2,0,0,1,0,1,0,0
0,26,2,0,158,0,306,0,0,23,1,0,1,0,0,0,0,0,0,1,0,1.97,1,0,1,1,0,0,0
0,32,0,0,5,0,17,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0.03,0,0,0,1,0,0,0
1,37,0,0,34,0,94,0,0,2,1,1,1,0,2,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0
0,32,0,0,30,0,183,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1.7,1,0,1,1,0,0,0
0,30,0,0,0,0,261,0,0,22,1,0,1,0,0,0,0,0,0,0,0,2.1,1,0,1,1,0,0,0
1,27,0,0,50,0,188,0,0,16,1,1,0,1,2,0,0,0,0,0,0,1.13,1,1,0,0,0,0,1
0,43,3,0,93,0,252,0,0,5,1,1,0,1,2,0,0,0,0,0,0,1.93,1,0,0,1,0,0,0
1,37,0,0,0,0,40,0,0,7,1,1,0,1,0,0,0,0,0,0,0,0.8,0,0,0,1,0,0,0
1,25,0,0,0,0,196,1,0,19,1,1,1,0,0,0,0,0,0,0,0,2.5,0,0,1,0,0,0,1
0,30,7,2,19,0,30,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0.5,1,0,1,1,0,0,0
1,22,0,0,0,0,12,0,0,2,1,1,0,1,2,0,0,0,0,0,0,0.3,0,0,0,1,0,0,0
1,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,34,1,0,71,0,174,0,0,17,1,1,0,1,0,0,0,0,0,0,0,1.53,0,1,0,0,1,0,0
1,21,0,0,69,0,127,0,0,20,1,1,0,1,0,0,0,0,0,0,0,1.1,1,0,1,0,0,0,1
0,48,0,0,0,0,4,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0.03,0,0,0,0,0,0,1
1,20,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.03,0,0,0,0,0,0,1
0,28,0,0,0,1,80,0,0,1,1,1,0,1,3,0,0,1,0,0,0,1.33,0,0,1,0,0,1,0
1,22,0,0,0,0,62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.8,0,0,1,1,0,0,0
1,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
